x, n0
426, 23
427, 23
428, 23
429, 23
430, 23
431, 23
432, 24
433, 25
434, 26
435, 27
436, 28
437, 24
438, 24
439, 24
440, 24
441, 24
442, 24
443, 24
444, 24
445, 24
446, 24
447, 24
448, 24
449, 24
450, 25
451, 26
452, 27
453, 28
454, 29
455, 30
456, 25
457, 25
458, 25
459, 25
460, 25
461, 25
462, 25
463, 25
464, 25
465, 25
466, 25
467, 25
468, 26
469, 27
470, 28
471, 29
472, 30
473, 31
474, 32
475, 26
476, 26
477, 26
478, 26
479, 26
480, 26
481, 26
482, 26
483, 26
484, 26
485, 26
486, 27
487, 28
488, 29
489, 30
490, 31
491, 32
492, 33
493, 34
494, 27
495, 27
496, 27
497, 27
498, 27
499, 27
500, 27
501, 27
502, 27
503, 27
504, 28
505, 29
506, 30
507, 31
508, 32
509, 33
510, 34
511, 35
512, 36
513, 28
514, 28
515, 28
516, 28
517, 28
518, 28
519, 28
520, 28
521, 28
522, 29
523, 30
524, 31
525, 32
526, 33
527, 34
528, 35
529, 36
530, 37
531, 38
532, 29
533, 29
534, 29
535, 29
536, 29
537, 29
538, 29
539, 29
540, 30
541, 31
542, 32
543, 33
544, 34
545, 35
546, 36
547, 37
548, 38
549, 39
550, 40
551, 30
552, 30
553, 30
554, 30
555, 30
556, 30
557, 30
558, 31
559, 32
560, 33
561, 34
562, 35
563, 36
564, 37
565, 38
566, 39
567, 40
568, 41
569, 42
570, 31
571, 31
572, 31
573, 31
574, 31
575, 31
576, 32
577, 33
578, 34
579, 35
580, 36
581, 37
582, 38
583, 39
584, 40
585, 41
586, 42
587, 43
588, 44
589, 32
590, 32
591, 32
592, 32
593, 32
594, 33
595, 34
596, 35
597, 36
598, 37
599, 38
600, 39
601, 40
602, 41
603, 42
604, 43
605, 44
606, 45
607, 46
608, 33
609, 33
610, 33
611, 33
612, 34
613, 35
614, 36
615, 37
616, 38
617, 39
618, 40
619, 41
620, 42
621, 43
622, 44
623, 45
624, 46
625, 47
626, 48
627, 34
628, 34
629, 34
630, 35
631, 36
632, 37
633, 38
634, 39
635, 40
636, 41
637, 42
638, 43
639, 44
640, 45
641, 46
642, 47
643, 48
644, 49
645, 50
646, 35
647, 35
648, 36
649, 37
650, 38
651, 39
652, 40
653, 41
654, 42
655, 43
656, 44
657, 45
658, 46
659, 47
660, 48
661, 49
662, 50
663, 51
664, 52
665, 36
666, 37
667, 38
668, 39
669, 40
670, 41
671, 42
672, 43
673, 44
674, 45
675, 46
676, 47
677, 48
678, 49
679, 50
680, 51
681, 52
682, 53
683, 54
684, 38
685, 39
686, 40
687, 41
688, 42
689, 43
690, 44
691, 45
692, 46
693, 47
694, 48
695, 49
696, 50
697, 51
698, 52
699, 53
700, 54
701, 55
702, 57
703, 77
704, 78
705, 79
706, 80
707, 81
708, 82
709, 83
710, 84
711, 85
712, 86
713, 87
714, 88
715, 89
716, 90
717, 91
718, 92
719, 93
720, 94
721, 96
722, 40
723, 40
724, 40
725, 40
726, 40
727, 40
728, 40
729, 40
730, 40
731, 40
732, 40
733, 40
734, 40
735, 40
736, 40
737, 40
738, 41
739, 42
740, 43
741, 41
742, 41
743, 41
744, 41
745, 41
746, 41
747, 41
748, 41
749, 41
750, 41
751, 41
752, 41
753, 41
754, 41
755, 41
756, 42
757, 43
758, 44
759, 45
760, 42
761, 42
762, 42
763, 42
764, 42
765, 42
766, 42
767, 42
768, 42
769, 42
770, 42
771, 42
772, 42
773, 42
774, 43
775, 44
776, 45
777, 46
778, 47
779, 43
780, 43
781, 43
782, 43
783, 43
784, 43
785, 43
786, 43
787, 43
788, 43
789, 43
790, 43
791, 43
792, 44
793, 45
794, 46
795, 47
796, 48
797, 49
798, 44
799, 44
800, 44
801, 44
802, 44
803, 44
804, 44
805, 44
806, 44
807, 44
808, 44
809, 44
810, 45
811, 46
812, 47
813, 48
814, 49
815, 50
816, 51
817, 45
818, 45
819, 45
820, 45
821, 45
822, 45
823, 45
824, 45
825, 45
826, 45
827, 45
828, 46
829, 47
830, 48
831, 49
832, 50
833, 51
834, 52
835, 53
836, 46
837, 46
838, 46
839, 46
840, 46
841, 46
842, 46
843, 46
844, 46
845, 46
846, 47
847, 48
848, 49
849, 50
850, 51
851, 52
852, 53
853, 54
854, 55
855, 47
856, 47
857, 47
858, 47
859, 47
860, 47
861, 47
862, 47
863, 47
864, 48
865, 49
866, 50
867, 51
868, 52
869, 53
870, 54
871, 55
872, 56
873, 57
874, 48
875, 48
876, 48
877, 48
878, 48
879, 48
880, 48
881, 48
882, 49
883, 50
884, 51
885, 52
886, 53
887, 54
888, 55
889, 56
890, 57
891, 58
892, 59
893, 49
894, 49
895, 49
896, 49
897, 49
898, 49
899, 49
900, 50
901, 51
902, 52
903, 53
904, 54
905, 55
906, 56
907, 57
908, 58
909, 59
910, 60
911, 61
912, 50
913, 50
914, 50
915, 50
916, 50
917, 50
918, 51
919, 52
920, 53
921, 54
922, 55
923, 56
924, 57
925, 58
926, 59
927, 60
928, 61
929, 62
930, 63
931, 51
932, 51
933, 51
934, 51
935, 51
936, 52
937, 53
938, 54
939, 55
940, 56
941, 57
942, 58
943, 59
944, 60
945, 61
946, 62
947, 63
948, 64
949, 65
950, 52
951, 52
952, 52
953, 52
954, 53
955, 54
956, 55
957, 56
958, 57
959, 58
960, 59
961, 60
962, 61
963, 62
964, 63
965, 64
966, 65
967, 66
968, 67
969, 53
970, 53
971, 53
972, 54
973, 55
974, 56
975, 57
976, 58
977, 59
978, 60
979, 61
980, 62
981, 63
982, 64
983, 65
984, 66
985, 67
986, 68
987, 69
988, 54
989, 54
990, 55
991, 56
992, 57
993, 58
994, 59
995, 60
996, 61
997, 62
998, 63
999, 64
1000, 65
1001, 66
1002, 67
1003, 68
1004, 69
1005, 70
1006, 71
1007, 55
1008, 56
1009, 57
1010, 58
1011, 59
1012, 60
1013, 61
1014, 62
1015, 63
1016, 64
1017, 65
1018, 66
1019, 67
1020, 68
1021, 69
1022, 70
1023, 71
1024, 72
1025, 73
1026, 57
1027, 58
1028, 59
1029, 60
1030, 61
1031, 62
1032, 63
1033, 64
1034, 65
1035, 66
1036, 67
1037, 68
1038, 69
1039, 70
1040, 71
1041, 72
1042, 73
1043, 74
1044, 76
1045, 96
1046, 97
1047, 98
1048, 99
1049, 100
1050, 101
1051, 102
1052, 103
1053, 104
1054, 105
1055, 106
1056, 107
1057, 108
1058, 109
1059, 110
1060, 111
1061, 112
1062, 113
1063, 115
1064, 134
1065, 135
1066, 136
1067, 137
1068, 138
1069, 139
1070, 140
1071, 141
1072, 142
1073, 143
1074, 144
1075, 145
1076, 146
1077, 147
1078, 148
1079, 148
1080, 150
1081, 152
1082, 154
1083, 60
1084, 60
1085, 60
1086, 60
1087, 60
1088, 60
1089, 60
1090, 60
1091, 60
1092, 60
1093, 60
1094, 60
1095, 60
1096, 60
1097, 60
1098, 61
1099, 62
1100, 63
1101, 64
1102, 61
1103, 61
1104, 61
1105, 61
1106, 61
1107, 61
1108, 61
1109, 61
1110, 61
1111, 61
1112, 61
1113, 61
1114, 61
1115, 61
1116, 62
1117, 63
1118, 64
1119, 65
1120, 66
1121, 62
1122, 62
1123, 62
1124, 62
1125, 62
1126, 62
1127, 62
1128, 62
1129, 62
1130, 62
1131, 62
1132, 62
1133, 62
1134, 63
1135, 64
1136, 65
1137, 66
1138, 67
1139, 68
1140, 63
1141, 63
1142, 63
1143, 63
1144, 63
1145, 63
1146, 63
1147, 63
1148, 63
1149, 63
1150, 63
1151, 63
1152, 64
1153, 65
1154, 66
1155, 67
1156, 68
1157, 69
1158, 70
1159, 64
1160, 64
1161, 64
1162, 64
1163, 64
1164, 64
1165, 64
1166, 64
1167, 64
1168, 64
1169, 64
1170, 65
1171, 66
1172, 67
1173, 68
1174, 69
1175, 70
1176, 71
1177, 72
1178, 65
1179, 65
1180, 65
1181, 65
1182, 65
1183, 65
1184, 65
1185, 65
1186, 65
1187, 65
1188, 66
1189, 67
1190, 68
1191, 69
1192, 70
1193, 71
1194, 72
1195, 73
1196, 74
1197, 66
1198, 66
1199, 66
1200, 66
1201, 66
1202, 66
1203, 66
1204, 66
1205, 66
1206, 67
1207, 68
1208, 69
1209, 70
1210, 71
1211, 72
1212, 73
1213, 74
1214, 75
1215, 76
1216, 67
1217, 67
1218, 67
1219, 67
1220, 67
1221, 67
1222, 67
1223, 67
1224, 68
1225, 69
1226, 70
1227, 71
1228, 72
1229, 73
1230, 74
1231, 75
1232, 76
1233, 77
1234, 78
1235, 68
1236, 68
1237, 68
1238, 68
1239, 68
1240, 68
1241, 68
1242, 69
1243, 70
1244, 71
1245, 72
1246, 73
1247, 74
1248, 75
1249, 76
1250, 77
1251, 78
1252, 79
1253, 80
1254, 69
1255, 69
1256, 69
1257, 69
1258, 69
1259, 69
1260, 70
1261, 71
1262, 72
1263, 73
1264, 74
1265, 75
1266, 76
1267, 77
1268, 78
1269, 79
1270, 80
1271, 81
1272, 82
1273, 70
1274, 70
1275, 70
1276, 70
1277, 70
1278, 71
1279, 72
1280, 73
1281, 74
1282, 75
1283, 76
1284, 77
1285, 78
1286, 79
1287, 80
1288, 81
1289, 82
1290, 83
1291, 84
1292, 71
1293, 71
1294, 71
1295, 71
1296, 72
1297, 73
1298, 74
1299, 75
1300, 76
1301, 77
1302, 78
1303, 79
1304, 80
1305, 81
1306, 82
1307, 83
1308, 84
1309, 85
1310, 86
1311, 72
1312, 72
1313, 72
1314, 73
1315, 74
1316, 75
1317, 76
1318, 77
1319, 78
1320, 79
1321, 80
1322, 81
1323, 82
1324, 83
1325, 84
1326, 85
1327, 86
1328, 87
1329, 88
1330, 73
1331, 73
1332, 74
1333, 75
1334, 76
1335, 77
1336, 78
1337, 79
1338, 80
1339, 81
1340, 82
1341, 83
1342, 84
1343, 85
1344, 86
1345, 87
1346, 88
1347, 89
1348, 90
1349, 74
1350, 75
1351, 76
1352, 77
1353, 78
1354, 79
1355, 80
1356, 81
1357, 82
1358, 83
1359, 84
1360, 85
1361, 86
1362, 87
1363, 88
1364, 89
1365, 90
1366, 91
1367, 92
1368, 76
1369, 77
1370, 78
1371, 79
1372, 80
1373, 81
1374, 82
1375, 83
1376, 84
1377, 85
1378, 86
1379, 87
1380, 88
1381, 89
1382, 90
1383, 91
1384, 92
1385, 93
1386, 95
1387, 115
1388, 116
1389, 117
1390, 118
1391, 119
1392, 120
1393, 121
1394, 122
1395, 123
1396, 124
1397, 125
1398, 126
1399, 127
1400, 128
1401, 129
1402, 130
1403, 131
1404, 132
1405, 134
1406, 153
1407, 154
1408, 155
1409, 156
1410, 157
1411, 158
1412, 159
1413, 160
1414, 161
1415, 162
1416, 163
1417, 164
1418, 165
1419, 166
1420, 167
1421, 167
1422, 169
1423, 171
1424, 173
1425, 191
1426, 192
1427, 193
1428, 194
1429, 195
1430, 196
1431, 197
1432, 198
1433, 199
1434, 200
1435, -1
1436, -1
1437, -1
1438, -1
1439, -1
1440, -1
1441, -1
1442, -1
1443, -1
1444, 80
1445, 80
1446, 80
1447, 80
1448, 80
1449, 80
1450, 80
1451, 80
1452, 80
1453, 80
1454, 80
1455, 80
1456, 80
1457, 80
1458, 81
1459, 82
1460, 83
1461, 84
1462, 85
1463, 81
1464, 81
1465, 81
1466, 81
1467, 81
1468, 81
1469, 81
1470, 81
1471, 81
1472, 81
1473, 81
1474, 81
1475, 81
1476, 82
1477, 83
1478, 84
1479, 85
1480, 86
1481, 87
1482, 82
1483, 82
1484, 82
1485, 82
1486, 82
1487, 82
1488, 82
1489, 82
1490, 82
1491, 82
1492, 82
1493, 82
1494, 83
1495, 84
1496, 85
1497, 86
1498, 87
1499, 88
1500, 89
1501, 83
1502, 83
1503, 83
1504, 83
1505, 83
1506, 83
1507, 83
1508, 83
1509, 83
1510, 83
1511, 83
1512, 84
1513, 85
1514, 86
1515, 87
1516, 88
1517, 89
1518, 90
1519, 91
1520, 84
1521, 84
1522, 84
1523, 84
1524, 84
1525, 84
1526, 84
1527, 84
1528, 84
1529, 84
1530, 85
1531, 86
1532, 87
1533, 88
1534, 89
1535, 90
1536, 91
1537, 92
1538, 93
1539, 85
1540, 85
1541, 85
1542, 85
1543, 85
1544, 85
1545, 85
1546, 85
1547, 85
1548, 86
1549, 87
1550, 88
1551, 89
1552, 90
1553, 91
1554, 92
1555, 93
1556, 94
1557, 95
1558, 86
1559, 86
1560, 86
1561, 86
1562, 86
1563, 86
1564, 86
1565, 86
1566, 87
1567, 88
1568, 89
1569, 90
1570, 91
1571, 92
1572, 93
1573, 94
1574, 95
1575, 96
1576, 97
1577, 87
1578, 87
1579, 87
1580, 87
1581, 87
1582, 87
1583, 87
1584, 88
1585, 89
1586, 90
1587, 91
1588, 92
1589, 93
1590, 94
1591, 95
1592, 96
1593, 97
1594, 98
1595, 99
1596, 88
1597, 88
1598, 88
1599, 88
1600, 88
1601, 88
1602, 89
1603, 90
1604, 91
1605, 92
1606, 93
1607, 94
1608, 95
1609, 96
1610, 97
1611, 98
1612, 99
1613, 100
1614, 101
1615, 89
1616, 89
1617, 89
1618, 89
1619, 89
1620, 90
1621, 91
1622, 92
1623, 93
1624, 94
1625, 95
1626, 96
1627, 97
1628, 98
1629, 99
1630, 100
1631, 101
1632, 102
1633, 103
1634, 90
1635, 90
1636, 90
1637, 90
1638, 91
1639, 92
1640, 93
1641, 94
1642, 95
1643, 96
1644, 97
1645, 98
1646, 99
1647, 100
1648, 101
1649, 102
1650, 103
1651, 104
1652, 105
1653, 91
1654, 91
1655, 91
1656, 92
1657, 93
1658, 94
1659, 95
1660, 96
1661, 97
1662, 98
1663, 99
1664, 100
1665, 101
1666, 102
1667, 103
1668, 104
1669, 105
1670, 106
1671, 107
1672, 92
1673, 92
1674, 93
1675, 94
1676, 95
1677, 96
1678, 97
1679, 98
1680, 99
1681, 100
1682, 101
1683, 102
1684, 103
1685, 104
1686, 105
1687, 106
1688, 107
1689, 108
1690, 109
1691, 93
1692, 94
1693, 95
1694, 96
1695, 97
1696, 98
1697, 99
1698, 100
1699, 101
1700, 102
1701, 103
1702, 104
1703, 105
1704, 106
1705, 107
1706, 108
1707, 109
1708, 110
1709, 111
1710, 95
1711, 96
1712, 97
1713, 98
1714, 99
1715, 100
1716, 101
1717, 102
1718, 103
1719, 104
1720, 105
1721, 106
1722, 107
1723, 108
1724, 109
1725, 110
1726, 111
1727, 112
1728, 114
1729, 134
1730, 135
1731, 136
1732, 137
1733, 138
1734, 139
1735, 140
1736, 141
1737, 142
1738, 143
1739, 144
1740, 145
1741, 146
1742, 147
1743, 148
1744, 149
1745, 150
1746, 151
1747, 153
1748, 172
1749, 173
1750, 174
1751, 175
1752, 176
1753, 177
1754, 178
1755, 179
1756, 180
1757, 181
1758, 182
1759, 183
1760, 184
1761, 185
1762, 186
1763, 186
1764, 188
1765, 190
1766, 192
1767, -1
1768, -1
1769, -1
1770, -1
1771, -1
1772, -1
1773, -1
1774, -1
1775, -1
1776, -1
1777, -1
1778, -1
1779, -1
1780, -1
1781, -1
1782, -1
1783, -1
1784, -1
1785, -1
1786, -1
1787, -1
1788, -1
1789, -1
1790, -1
1791, -1
1792, -1
1793, -1
1794, -1
1795, -1
1796, -1
1797, -1
1798, -1
1799, -1
1800, -1
1801, -1
1802, -1
1803, -1
1804, -1
1805, 100
1806, 100
1807, 100
1808, 100
1809, 100
1810, 100
1811, 100
1812, 100
1813, 100
1814, 100
1815, 100
1816, 100
1817, 100
1818, 101
1819, 102
1820, 103
1821, 104
1822, 105
1823, 106
1824, 101
1825, 101
1826, 101
1827, 101
1828, 101
1829, 101
1830, 101
1831, 101
1832, 101
1833, 101
1834, 101
1835, 101
1836, 102
1837, 103
1838, 104
1839, 105
1840, 106
1841, 107
1842, 108
1843, 102
1844, 102
1845, 102
1846, 102
1847, 102
1848, 102
1849, 102
1850, 102
1851, 102
1852, 102
1853, 102
1854, 103
1855, 104
1856, 105
1857, 106
1858, 107
1859, 108
1860, 109
1861, 110
1862, 103
1863, 103
1864, 103
1865, 103
1866, 103
1867, 103
1868, 103
1869, 103
1870, 103
1871, 103
1872, 104
1873, 105
1874, 106
1875, 107
1876, 108
1877, 109
1878, 110
1879, 111
1880, 112
1881, 104
1882, 104
1883, 104
1884, 104
1885, 104
1886, 104
1887, 104
1888, 104
1889, 104
1890, 105
1891, 106
1892, 107
1893, 108
1894, 109
1895, 110
1896, 111
1897, 112
1898, 113
1899, 114
1900, 105
1901, 105
1902, 105
1903, 105
1904, 105
1905, 105
1906, 105
1907, 105
1908, 106
1909, 107
1910, 108
1911, 109
1912, 110
1913, 111
1914, 112
1915, 113
1916, 114
1917, 115
1918, 116
1919, 106
1920, 106
1921, 106
1922, 106
1923, 106
1924, 106
1925, 106
1926, 107
1927, 108
1928, 109
1929, 110
1930, 111
1931, 112
1932, 113
1933, 114
1934, 115
1935, 116
1936, 117
1937, 118
1938, 107
1939, 107
1940, 107
1941, 107
1942, 107
1943, 107
1944, 108
1945, 109
1946, 110
1947, 111
1948, 112
1949, 113
1950, 114
1951, 115
1952, 116
1953, 117
1954, 118
1955, 119
1956, 120
1957, 108
1958, 108
1959, 108
1960, 108
1961, 108
1962, 109
1963, 110
1964, 111
1965, 112
1966, 113
1967, 114
1968, 115
1969, 116
1970, 117
1971, 118
1972, 119
1973, 120
1974, 121
1975, 122
1976, 109
1977, 109
1978, 109
1979, 109
1980, 110
1981, 111
1982, 112
1983, 113
1984, 114
1985, 115
1986, 116
1987, 117
1988, 118
1989, 119
1990, 120
1991, 121
1992, 122
1993, 123
1994, 124
1995, 110
1996, 110
1997, 110
1998, 111
1999, 112
2000, 113
2001, 114
2002, 115
2003, 116
2004, 117
2005, 118
2006, 119
2007, 120
2008, 121
2009, 122
2010, 123
2011, 124
2012, 125
2013, 126
2014, 111
2015, 111
2016, 112
2017, 113
2018, 114
2019, 115
2020, 116
2021, 117
2022, 118
2023, 119
2024, 120
2025, 121
2026, 122
2027, 123
2028, 124
2029, 125
2030, 126
2031, 127
2032, 128
2033, 112
2034, 113
2035, 114
2036, 115
2037, 116
2038, 117
2039, 118
2040, 119
2041, 120
2042, 121
2043, 122
2044, 123
2045, 124
2046, 125
2047, 126
2048, 127
2049, 128
2050, 129
2051, 130
2052, 114
2053, 115
2054, 116
2055, 117
2056, 118
2057, 119
2058, 120
2059, 121
2060, 122
2061, 123
2062, 124
2063, 125
2064, 126
2065, 127
2066, 128
2067, 129
2068, 130
2069, 131
2070, 133
2071, 153
2072, 154
2073, 155
2074, 156
2075, 157
2076, 158
2077, 159
2078, 160
2079, 161
2080, 162
2081, 163
2082, 164
2083, 165
2084, 166
2085, 167
2086, 168
2087, 169
2088, 170
2089, 172
2090, 191
2091, 192
2092, 193
2093, 194
2094, 195
2095, 196
2096, 197
2097, 198
2098, 199
2099, 200
2100, -1
2101, -1
2102, -1
2103, -1
2104, -1
2105, -1
2106, -1
2107, -1
2108, -1
2109, -1
2110, -1
2111, -1
2112, -1
2113, -1
2114, -1
2115, -1
2116, -1
2117, -1
2118, -1
2119, -1
2120, -1
2121, -1
2122, -1
2123, -1
2124, -1
2125, -1
2126, -1
2127, -1
2128, -1
2129, -1
2130, -1
2131, -1
2132, -1
2133, -1
2134, -1
2135, -1
2136, -1
2137, -1
2138, -1
2139, -1
2140, -1
2141, -1
2142, -1
2143, -1
2144, -1
2145, -1
2146, -1
2147, -1
2148, -1
2149, -1
2150, -1
2151, -1
2152, -1
2153, -1
2154, -1
2155, -1
2156, -1
2157, -1
2158, -1
2159, -1
2160, -1
2161, -1
2162, -1
2163, -1
2164, -1
2165, -1
2166, 120
2167, 120
2168, 120
2169, 120
2170, 120
2171, 120
2172, 120
2173, 120
2174, 120
2175, 120
2176, 120
2177, 120
2178, 121
2179, 122
2180, 123
2181, 124
2182, 125
2183, 126
2184, 127
2185, 121
2186, 121
2187, 121
2188, 121
2189, 121
2190, 121
2191, 121
2192, 121
2193, 121
2194, 121
2195, 121
2196, 122
2197, 123
2198, 124
2199, 125
2200, 126
2201, 127
2202, 128
2203, 129
2204, 122
2205, 122
2206, 122
2207, 122
2208, 122
2209, 122
2210, 122
2211, 122
2212, 122
2213, 122
2214, 123
2215, 124
2216, 125
2217, 126
2218, 127
2219, 128
2220, 129
2221, 130
2222, 131
2223, 123
2224, 123
2225, 123
2226, 123
2227, 123
2228, 123
2229, 123
2230, 123
2231, 123
2232, 124
2233, 125
2234, 126
2235, 127
2236, 128
2237, 129
2238, 130
2239, 131
2240, 132
2241, 133
2242, 124
2243, 124
2244, 124
2245, 124
2246, 124
2247, 124
2248, 124
2249, 124
2250, 125
2251, 126
2252, 127
2253, 128
2254, 129
2255, 130
2256, 131
2257, 132
2258, 133
2259, 134
2260, 135
2261, 125
2262, 125
2263, 125
2264, 125
2265, 125
2266, 125
2267, 125
2268, 126
2269, 127
2270, 128
2271, 129
2272, 130
2273, 131
2274, 132
2275, 133
2276, 134
2277, 135
2278, 136
2279, 137
2280, 126
2281, 126
2282, 126
2283, 126
2284, 126
2285, 126
2286, 127
2287, 128
2288, 129
2289, 130
2290, 131
2291, 132
2292, 133
2293, 134
2294, 135
2295, 136
2296, 137
2297, 138
2298, 139
2299, 127
2300, 127
2301, 127
2302, 127
2303, 127
2304, 128
2305, 129
2306, 130
2307, 131
2308, 132
2309, 133
2310, 134
2311, 135
2312, 136
2313, 137
2314, 138
2315, 139
2316, 140
2317, 141
2318, 128
2319, 128
2320, 128
2321, 128
2322, 129
2323, 130
2324, 131
2325, 132
2326, 133
2327, 134
2328, 135
2329, 136
2330, 137
2331, 138
2332, 139
2333, 140
2334, 141
2335, 142
2336, 143
2337, 129
2338, 129
2339, 129
2340, 130
2341, 131
2342, 132
2343, 133
2344, 134
2345, 135
2346, 136
2347, 137
2348, 138
2349, 139
2350, 140
2351, 141
2352, 142
2353, 143
2354, 144
2355, 145
2356, 130
2357, 130
2358, 131
2359, 132
2360, 133
2361, 134
2362, 135
2363, 136
2364, 137
2365, 138
2366, 139
2367, 140
2368, 141
2369, 142
2370, 143
2371, 144
2372, 145
2373, 146
2374, 147
2375, 131
2376, 132
2377, 133
2378, 134
2379, 135
2380, 136
2381, 137
2382, 138
2383, 139
2384, 140
2385, 141
2386, 142
2387, 143
2388, 144
2389, 145
2390, 146
2391, 147
2392, 148
2393, 149
2394, 133
2395, 134
2396, 135
2397, 136
2398, 137
2399, 138
2400, 139
2401, 140
2402, 141
2403, 142
2404, 143
2405, 144
2406, 145
2407, 146
2408, 147
2409, 148
2410, 149
2411, 150
2412, 152
2413, 172
2414, 173
2415, 174
2416, 175
2417, 176
2418, 177
2419, 178
2420, 179
2421, 180
2422, 181
2423, 182
2424, 183
2425, 184
2426, 185
2427, 186
2428, 187
2429, 188
2430, 189
2431, 191
2432, -1
2433, -1
2434, -1
2435, -1
2436, -1
2437, -1
2438, -1
2439, -1
2440, -1
2441, -1
2442, -1
2443, -1
2444, -1
2445, -1
2446, -1
2447, -1
2448, -1
2449, -1
2450, -1
2451, -1
2452, -1
2453, -1
2454, -1
2455, -1
2456, -1
2457, -1
2458, -1
2459, -1
2460, -1
2461, -1
2462, -1
2463, -1
2464, -1
2465, -1
2466, -1
2467, -1
2468, -1
2469, -1
2470, -1
2471, -1
2472, -1
2473, -1
2474, -1
2475, -1
2476, -1
2477, -1
2478, -1
2479, -1
2480, -1
2481, -1
2482, -1
2483, -1
2484, -1
2485, -1
2486, -1
2487, -1
2488, -1
2489, -1
2490, -1
2491, -1
2492, -1
2493, -1
2494, -1
2495, -1
2496, -1
2497, -1
